doi,exponential_a,exponential_b,exponential_c,exponential_r2,linear_a,linear_b,linear_r2,mean_ss,std_dev_ss
10.1038/ncomms7971,177.44891172999314,0.22498854851311381,3.8007252408570245,0.10804456688354906,-0.0058844840559373335,5.0293084258861933,0.98159120888171425,3.6448598130841123,3.0902892920722715
10.1038/ncomms7909,133.3121758759311,0.14195112896683817,6.0858990542373643,0.39288346844368111,-0.005239369552417994,7.0506002518868884,0.99454739349045562,5.666666666666667,5.5659037333675592
10.1038/ncomms2564,61.975466695664927,0.12015966270594898,2.6370027409322989,0.32199447667881087,-0.00086643711218403752,3.1498137120899252,0.99737511156828007,2.611328125,2.3822481081079663
10.1038/ncomms8109,213.04699534921383,0.17106565139750357,6.3971760112122569,0.31247409832163331,0.0073793431567131937,4.5010466684854409,1.0542958822095783,6.3059125964010283,5.698643775204709
10.1038/ncomms8076,86.212503940832519,0.22586781213007856,2.6880961776944847,0.18019061757412266,-0.0019400774962079481,2.9400801771151821,0.99824452568278965,2.5039370078740157,2.0956423319434996
10.1038/ncomms2477,345.34651137015612,0.11526966289675102,5.5658518321898027,0.17964541165590947,-0.0079854077356580414,10.266174853952712,0.96215479323323416,5.5813471502590675,6.7801037979968326
10.1038/ncomms2384,31.270426204725563,0.76330305424955613,2.1295227670837908,0.47012615457779255,-1.6053032898755148e-05,1.9635791595260472,1.0165272589551,1.9522058823529411,1.687299744621769
10.1038/ncomms2413,20.694231947844791,0.010508245232643765,2.7466164072996895,0.80700683520368832,-0.0055397734628228612,7.5391342883426216,0.9208172952557423,4.2511627906976743,9.1349326637884207
10.1038/ncomms3044,76.410110944708833,0.12035564739815532,3.2759658155799154,0.51604642188937899,-0.0016822774094875648,4.2685953509540351,0.98796039971336325,3.3266787658802177,5.0307940694689472
10.1038/ncomms2509,5881.1024932073287,0.33874192694436744,4.4154419983700093,0.73073366960147579,-0.0068464547276143595,11.065938653011697,1.0004711599469063,6.8145454545454545,8.1993440576186689
10.1038/ncomms8232,9.7412811703533873,0.13645073837768393,2.2512389274375466,0.74390529624044954,0.0004482117195234725,2.1760285129743444,1.0237648070477434,2.2840236686390534,1.8879356371057763
10.1038/ncomms2507,447.44966043543826,0.16498916435158864,5.819899957603516,0.16194645392927809,-0.0059406645541082072,9.3130521502599262,0.97861129634571831,5.6511406844106462,5.4018170994958501
10.1038/ncomms2341,296.362932691835,0.082241018380051129,6.7661431917340122,0.26507545431784585,-0.009771012106341681,13.203836219242611,0.94227091502766402,7.0291438979963567,9.5630906377477558
10.1038/ncomms2381,77.22926051898348,0.14858048366226714,2.4881697267213974,0.23985767706689876,-0.0022104758255596657,3.6599954602999771,0.9801453631765652,2.5227963525835868,2.3182106002473515
10.1038/ncomms8164,507.36484471723656,0.19071156276451859,34.256311888749593,0.99457990401489527,-0.0081840460116755498,36.492416588883913,0.99995146988861683,34.517326732673268,279.37137212171626
10.1038/ncomms2637,101.70675745294336,0.19212492666834025,3.2055644510567665,0.35293617760630286,-0.0019181497806691388,4.2615351575630482,0.97790503753434188,3.1424196018376724,3.1232357904095029
10.1038/ncomms2500,69.358558681360094,0.17906904132387161,3.7815718865224381,0.43761104768025527,-0.0017972645595647485,4.8999400719545001,0.95801481672618738,3.7190594059405941,3.458242142945354
10.1038/ncomms7830,46.213527840727608,0.27336456110074181,4.9271479404896095,0.82869481702140768,0.0078408397153766352,2.7737777975629148,1.0248337572395434,4.9049180327868855,8.3901274190583983
